"X","State","Agency_Type","Agency_Name","Population","Region","codes","Total_Offenses","Crimes_Against_Persons","Crimes_Against_Property","Crimes_Against_Society","Crimes_Against_Persons.1","Aggravated_Assault","Simple_Assault","Intimidation","Homicide_Offenses","Murder_and_Nonnegligent_Manslaughter","Negligent_Manslaughter","Justifiable_Homicide","Kidnapping__Abduction","Sex_Offenses","Rape","Sodomy","Sexual_Assault_With_An_Object","Fondling","Sex_Offenses._Nonforcible","Incest","Statutory_Rape","Arson","Bribery","Burglary__Breaking_._Entering","Counterfeiting__Forgery","Destruction__Damage__Vandalism","Embezzlement","Extortion__Blackmail","Fraud_Offenses","False_Pretenses__Swindle__Confidence_Game","Credit_Card__Automated_Teller_Machine_Fraud","Impersonation","Welfare_Fraud","Wire_Fraud","LarcenyTheft_Offenses","Pocketpicking","Pursesnatching","Shoplifting","Theft_From_Building","Theft_From_Coinoperated_Machine","Theft_From_Motor_Vehicle","Theft_of_Motor_Vehicle_Parts_or_Accessories","All_Other_Larceny","Motor_Vehicle_Theft","Robbery","Stolen_Property_Offenses_","Drug__Narcotic_Offenses","Drug__Narcotic_Violations","Drug_Equipment_Violations","Gambling_Offenses","Betting__Wagering","Operating__Promoting__Assisting_Gambling","Gambling_Equipment_Violations","Sports_Tampering","Pornography__Obscene_Material","Prostitution_Offenses","Prostitution","Assisting_or_Promoting_Prostitution","Weapon_Law_Violations"
10,"Arkansas","Cities","Barling",4718,"South Central (West)","AR",0.0943196269605765,0.0129292072912251,0.0218312844425604,0.059559135226791,0.0118694362017804,0.0029673590504451,0.00593471810089021,0.0029673590504451,NA,NA,NA,NA,0.000423908435777872,0.000635862653666808,0.000211954217888936,NA,NA,0.000423908435777872,NA,NA,NA,NA,NA,0.00254345061466723,0.000635862653666808,0.00190758796100042,NA,NA,0.00254345061466723,NA,0.00190758796100042,0.000635862653666808,NA,NA,0.0122933446375583,NA,NA,NA,0.00317931326833404,NA,0.00211954217888936,0.000211954217888936,0.00678253497244595,0.000211954217888936,NA,0.00169563374311149,0.0548961424332344,0.029673590504451,0.0252225519287834,NA,NA,NA,NA,NA,0.000211954217888936,0.00169563374311149,0.000847816871555744,0.000847816871555744,0.00275540483255617
11,"Arkansas","Cities","Bay",1845,"South Central (West)","AR",0.0493224932249322,0.00813008130081301,0.0292682926829268,0.0119241192411924,0.00813008130081301,0.0010840108401084,0.0043360433604336,0.002710027100271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000542005420054201,NA,0.00650406504065041,NA,0.00650406504065041,NA,NA,0.000542005420054201,NA,0.000542005420054201,NA,NA,NA,0.013550135501355,NA,NA,NA,0.0010840108401084,NA,0.000542005420054201,NA,0.0119241192411924,NA,NA,0.0016260162601626,0.010840108401084,0.00758807588075881,0.0032520325203252,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010840108401084
12,"Arkansas","Cities","Bearden",961,"South Central (West)","AR",0.0634755463059313,0.0135275754422477,0.0478668054110302,0.00208116545265349,0.0124869927159209,0.00208116545265349,0.00624349635796046,0.00416233090530697,NA,NA,NA,NA,NA,0.00104058272632674,0.00104058272632674,NA,NA,NA,NA,NA,NA,NA,NA,0.0135275754422477,0.00104058272632674,0.00936524453694069,NA,NA,0.00104058272632674,NA,0.00104058272632674,NA,NA,NA,0.0208116545265349,NA,NA,0.00104058272632674,NA,NA,NA,0.00104058272632674,0.0187304890738814,0.00104058272632674,0.00104058272632674,NA,0.00208116545265349,0.00208116545265349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Arkansas","Cities","Beebe",7449,"South Central (West)","AR",0.100281917035844,0.0331588132635253,0.0563834071687475,0.0107396966035709,0.0324875822258021,0.00429587864142838,0.0146328366223654,0.0135588669620083,NA,NA,NA,NA,NA,0.000536984830178547,0.000402738622633911,NA,0.000134246207544637,NA,0.000134246207544637,0.000134246207544637,NA,0.000134246207544637,NA,0.00859175728285676,0.00174520069808028,0.0110081890186602,NA,NA,0.00389314001879447,0.000536984830178547,0.0025506779433481,NA,NA,0.000805477245267821,0.0267149953013827,0.000134246207544637,0.000134246207544637,0.0025506779433481,0.00295341656598201,NA,0.00214793932071419,0.000134246207544637,0.0186602228487045,0.00174520069808028,NA,0.0025506779433481,0.00939723452812458,0.00590683313196402,0.00349040139616056,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00134246207544637
14,"Arkansas","Cities","Bella Vista",27310,"South Central (West)","AR",0.0248626876601977,0.00380812889051629,0.0142804833394361,0.00677407543024533,0.0034053460270963,0.000842182350787257,0.00131819846210179,0.00124496521420725,3.66166239472721e-05,3.66166239472721e-05,NA,NA,0.000109849871841816,0.000256316367630904,3.66166239472721e-05,7.32332478945441e-05,NA,0.000146466495789088,NA,NA,NA,NA,NA,0.00329549615525449,0.000659099231050897,0.00296594653972904,NA,NA,0.000659099231050897,0.00018308311973636,0.000402782863419993,7.32332478945441e-05,NA,NA,0.00626144269498352,NA,NA,3.66166239472721e-05,0.00216038081288905,3.66166239472721e-05,0.00124496521420725,7.32332478945441e-05,0.00270963017209813,0.000109849871841816,NA,0.000329549615525449,0.00644452581471988,0.00399121201025265,0.00245331380446723,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000329549615525449
15,"Arkansas","Cities","Benton",31486,"South Central (West)","AR",0.0925173092803151,0.0196912913675919,0.0639331766499397,0.00889284126278346,0.018960807978149,0.0025408117893667,0.010226767452201,0.00619322873658134,NA,NA,NA,NA,9.52804421012514e-05,0.000539922505240424,0.000412881915772089,3.17601473670838e-05,NA,9.52804421012514e-05,9.52804421012514e-05,NA,9.52804421012514e-05,0.000190560884202503,NA,0.0072413135996951,0.00431938004192339,0.0104173283364035,NA,NA,0.00343009591564505,0.00025408117893667,0.00298545385250588,0.000158800736835419,NA,3.17601473670838e-05,0.0339833576827797,9.52804421012514e-05,9.52804421012514e-05,0.00400177856825256,0.00187384869465794,3.17601473670838e-05,0.0074318744838976,0.00339833576827796,0.017055199136124,0.00285841326303754,0.000730483389442927,0.000762243536810011,0.00819411802070762,0.00527218446293591,0.00292193355777171,NA,NA,NA,NA,NA,6.35202947341676e-05,NA,NA,NA,0.000635202947341676
16,"Arkansas","Cities","Bentonville",36433,"South Central (West)","AR",0.0594515960804765,0.00993604699036588,0.0322509812532594,0.0172645678368512,0.00848132187851673,0.00167430626080751,0.00244284028216178,0.00436417533554744,5.48952872395905e-05,5.48952872395905e-05,NA,NA,0.000274476436197952,0.00109790574479181,0.000411714654296929,0.000164685861718771,NA,0.00052150522877611,2.74476436197952e-05,2.74476436197952e-05,NA,0.000137238218098976,NA,0.00422693711744847,0.00101556281393242,0.00557187165481843,5.48952872395905e-05,NA,0.00214091620234403,0.000301924079817748,0.0011253533884116,0.000713638734114676,NA,NA,0.017292015480471,5.48952872395905e-05,2.74476436197952e-05,0.000988115170312629,NA,NA,0.00433672769192765,0.000274476436197952,0.0116103532511734,0.000713638734114676,0.000137238218098976,0.000960667526692833,0.0163039003101584,0.00900282710729284,0.00730107320286553,NA,NA,NA,NA,NA,0.000109790574479181,0.000192133505338567,0.000192133505338567,NA,0.000658743446875086
17,"Arkansas","Cities","Berryville",5389,"South Central (West)","AR",0.0835034329189089,0.0187418816106884,0.0599369085173502,0.00482464279087029,0.0159584338467248,0.00241232139543515,0.0102059751345333,0.00334013731675636,NA,NA,NA,NA,NA,0.00278344776396363,0.00148450547411394,0.00111337910558545,NA,0.000185563184264242,NA,NA,NA,NA,NA,0.0126182965299685,0.00296901094822787,0.00334013731675636,NA,NA,0.00204119502690666,0.000185563184264242,0.00129894228984969,0.000556689552792726,NA,NA,0.0354425681944702,NA,NA,0.00501020597513453,0.000185563184264242,0.000185563184264242,0.000185563184264242,NA,0.029875672666543,0.0035257005010206,NA,NA,0.00445351642234181,0.00334013731675636,0.00111337910558545,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000371126368528484
18,"Arkansas","Cities","Blytheville",15506,"South Central (West)","AR",0.170966077647362,0.0497226879917451,0.114407326196311,0.00683606345930607,0.0477879530504321,0.00902876305946085,0.0254095188959113,0.01334967109506,0.000515929317683477,0.000515929317683477,NA,NA,0.000193473494131304,0.00122533212949826,0.000580420482393912,6.44911647104347e-05,0.000128982329420869,0.000451438152973043,NA,NA,NA,0.000128982329420869,NA,0.0306333032374565,0.00393396104733651,0.0274732361666452,NA,NA,0.00490132851799303,0.00232168192957565,0.00219269960015478,0.000386946988262608,NA,NA,0.0414678189088095,0.000128982329420869,0.000193473494131304,0.00754546627112086,0.000386946988262608,0.000193473494131304,0.00580420482393912,0.00109634980007739,0.026118921707726,0.00328904940023217,0.00251515542370695,6.44911647104347e-05,0.00470785502386173,0.00444989036501999,0.000257964658841739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00212820843544434
19,"Arkansas","Cities","Booneville",3993,"South Central (West)","AR",0.074129727022289,0.0192837465564738,0.0448284497871275,0.0100175306786877,0.0177811169546707,0.00250438266967193,0.0115201602804909,0.00375657400450789,NA,NA,NA,NA,0.000751314800901578,0.000751314800901578,0.000500876533934385,NA,NA,0.000250438266967193,NA,NA,NA,NA,NA,0.00751314800901578,0.00275482093663912,0.00776358627598297,NA,NA,0.00175306786877035,0.000250438266967193,0.00125219133483596,0.000250438266967193,NA,NA,0.0225394440270473,NA,NA,0.0032556974705735,0.00300525920360631,NA,0.00125219133483596,0.000250438266967193,0.0147758577510644,0.000751314800901578,0.000250438266967193,0.00150262960180316,0.00901577761081893,0.00550964187327824,0.0035061357375407,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00100175306786877
20,"Arkansas","Cities","Bradford",774,"South Central (West)","AR",0.0930232558139535,0.0374677002583979,0.0465116279069767,0.00904392764857881,0.0374677002583979,0.00258397932816537,0.0180878552971576,0.0167958656330749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00387596899224806,0.00258397932816537,0.0103359173126615,NA,NA,0.00775193798449612,NA,0.00387596899224806,0.00387596899224806,NA,NA,0.020671834625323,NA,NA,0.00129198966408269,NA,0.00129198966408269,NA,0.00129198966408269,0.0167958656330749,0.00129198966408269,NA,NA,0.00775193798449612,0.00258397932816537,0.00516795865633075,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00129198966408269
21,"Arkansas","Cities","Brinkley",3171,"South Central (West)","AR",0.0592872910753705,0.010722169662567,0.0485651214128035,0,0.0100914538000631,0.00567644276253548,0.00441501103752759,NA,NA,NA,NA,NA,NA,0.000630715862503942,0.000630715862503942,NA,NA,NA,NA,NA,NA,0.000630715862503942,NA,0.0138757489750867,NA,0.00725323241879533,NA,NA,NA,NA,NA,NA,NA,NA,0.0239672027751498,NA,NA,0.000630715862503942,NA,NA,NA,0.00126143172500788,0.022075055187638,0.000946073793755913,0.00157678965625985,0.000315357931251971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"Arkansas","Cities","Bryant",17129,"South Central (West)","AR",0.0937591219569152,0.0104501138420223,0.0761282036312686,0.00718080448362426,0.00992468912370833,NA,0.00618833557125343,0.0037363535524549,NA,NA,NA,NA,0.000175141572771323,0.000350283145542647,0.000291902621285539,NA,NA,5.83805242571078e-05,NA,NA,NA,NA,NA,0.0104501138420223,0.00356121197968358,0.00782299025045245,NA,NA,0.00624671609551054,0.00245198201879853,0.00379473407671201,NA,NA,NA,0.0440772958141164,NA,NA,0.016229785743476,NA,NA,0.000758946815342402,NA,0.027088563255298,0.00198493782474167,0.000642185766828186,0.00134275205791348,0.0067137602895674,0.00472882246482573,0.00198493782474167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000467044194056863
23,"Arkansas","Cities","Bull Shoals",1947,"South Central (West)","AR",0.0426296866974833,0.00873138161273754,0.024653312788906,0.00924499229583975,0.00821777092963534,0.00205444273240883,0.00564971751412429,0.000513610683102209,NA,NA,NA,NA,NA,0.000513610683102209,NA,NA,NA,0.000513610683102209,NA,NA,NA,NA,NA,0.00256805341551104,0.00256805341551104,0.00308166409861325,NA,NA,NA,NA,NA,NA,NA,NA,0.0159219311761685,NA,0.000513610683102209,0.00513610683102209,0.00256805341551104,NA,0.000513610683102209,NA,0.00719054956343092,NA,NA,0.000513610683102209,0.00873138161273754,0.00462249614791988,0.00410888546481767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000513610683102209
24,"Arkansas","Cities","Cabot",24212,"South Central (West)","AR",0.0997026267966298,0.0181315050388237,0.0752932430199901,0.00627787873781596,0.0173467701965967,0.00206509169007104,0.00908640343631257,0.00619527507021312,NA,NA,NA,NA,4.13018338014208e-05,0.000743433008425574,0.000206509169007104,NA,NA,0.00053692383941847,NA,NA,NA,4.13018338014208e-05,NA,0.0199487857260862,0.00260201552948951,0.0111101932925822,NA,NA,0.00346935403931935,0.000165207335205683,0.00231290269287956,0.000991244011234099,NA,NA,0.0340740128861721,0.000289112836609945,0.000165207335205683,0.0051627292251776,0.00594746406740459,NA,0.0105732694531637,0.00053692383941847,0.0113993061291921,0.0019824880224682,0.000247811002808525,0.00181728068726251,0.00561704939699323,0.00342805220551793,0.0021889971914753,NA,NA,NA,NA,NA,0.000123905501404262,NA,NA,NA,0.00053692383941847
25,"Arkansas","Cities","Caddo Valley",632,"South Central (West)","AR",0.183544303797468,0.0300632911392405,0.106012658227848,0.0474683544303797,0.0300632911392405,0.00791139240506329,0.0174050632911392,0.00474683544303797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237341772151899,0.00158227848101266,0.0110759493670886,NA,NA,0.00158227848101266,NA,0.00158227848101266,NA,NA,NA,0.0632911392405063,NA,NA,0.00316455696202532,0.00791139240506329,NA,0.00158227848101266,NA,0.0506329113924051,NA,0.00158227848101266,0.00316455696202532,0.0411392405063291,0.0379746835443038,0.00316455696202532,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00632911392405063
26,"Arkansas","Cities","Camden",12118,"South Central (West)","AR",0.100594157451725,0.0281399570886285,0.0695659349727678,0.00288826539032844,0.0275623040105628,0.00495131209770589,0.0141112394784618,0.00849975243439511,8.25218682950982e-05,8.25218682950982e-05,NA,NA,NA,0.000412609341475491,NA,8.25218682950982e-05,0.000165043736590196,0.000165043736590196,8.25218682950982e-05,NA,8.25218682950982e-05,8.25218682950982e-05,NA,0.0146888925565275,0.00561148704406668,0.0132034989272157,NA,NA,0.00115530615613137,0.000577653078065687,0.000577653078065687,NA,NA,NA,0.0334213566595148,0.000742696814655884,NA,0.00693183693678825,0.00140287176101667,NA,0.00486879022941079,0.00115530615613137,0.0183198547615118,0.000577653078065687,0.000742696814655884,8.25218682950982e-05,0.00239313418055785,0.00222809044396765,0.000165043736590196,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000495131209770589
27,"Arkansas","Cities","Cammack Village",779,"South Central (West)","AR",0.10783055198973,0.0282413350449294,0.0744544287548139,0.00513478818998716,0.0269576379974326,NA,0.0141206675224647,0.0128369704749679,NA,NA,NA,NA,NA,0.00128369704749679,NA,NA,NA,0.00128369704749679,NA,NA,NA,NA,NA,0.030808729139923,0.00256739409499358,0.00513478818998716,NA,NA,0.00128369704749679,NA,NA,0.00128369704749679,NA,NA,0.0333761232349166,NA,NA,NA,0.00641848523748395,NA,0.0192554557124519,0.00128369704749679,0.00641848523748395,NA,NA,0.00128369704749679,0.00385109114249037,0.00256739409499358,0.00128369704749679,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00128369704749679
28,"Arkansas","Cities","Carlisle",2254,"South Central (West)","AR",0.0563442768411712,0.0102040816326531,0.0425909494232476,0.00354924578527063,0.00976042590949423,0.00133096716947649,0.00709849157054126,0.00133096716947649,NA,NA,NA,NA,NA,0.000443655723158829,0.000443655723158829,NA,NA,NA,NA,NA,NA,NA,NA,0.0106477373558119,0.0031055900621118,0.00221827861579414,NA,NA,0.000887311446317658,0.000443655723158829,0.000443655723158829,NA,NA,NA,0.0204081632653061,NA,NA,0.000443655723158829,0.0031055900621118,0.000443655723158829,0.00354924578527063,NA,0.012866015971606,0.000443655723158829,0.000887311446317658,0.00399290150842946,0.00266193433895297,0.00177462289263532,0.000887311446317658,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000887311446317658
29,"Arkansas","Cities","Cave City",1923,"South Central (West)","AR",0.0369214768590744,0.00832033281331253,0.0275611024440978,0.00104004160166407,0.00832033281331253,0.00208008320332813,0.00416016640665627,0.00208008320332813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046801872074883,0.00260010400416017,0.00208008320332813,NA,NA,0.00260010400416017,NA,0.00208008320332813,0.000520020800832033,NA,NA,0.015080603224129,NA,NA,NA,0.0062402496099844,NA,0.00260010400416017,NA,0.0062402496099844,NA,NA,0.000520020800832033,0.00104004160166407,0.00104004160166407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"Arkansas","Cities","Cave Springs",1785,"South Central (West)","AR",0.0218487394957983,0.00336134453781513,0.0184873949579832,0,0.00224089635854342,0.000560224089635854,0.00168067226890756,NA,NA,NA,NA,NA,NA,0.00112044817927171,NA,NA,NA,0.00112044817927171,NA,NA,NA,NA,NA,0.00728291316526611,0.000560224089635854,0.00224089635854342,NA,NA,NA,NA,NA,NA,NA,NA,0.00840336134453781,NA,NA,0.000560224089635854,0.00224089635854342,NA,NA,NA,0.00560224089635854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"Arkansas","Cities","Charleston",2492,"South Central (West)","AR",0.028892455858748,0.0100321027287319,0.0176565008025682,0.00120385232744783,0.00963081861958266,0.000802568218298555,0.00561797752808989,0.00321027287319422,NA,NA,NA,NA,NA,0.000401284109149278,0.000401284109149278,NA,NA,NA,NA,NA,NA,NA,NA,0.0036115569823435,0.000401284109149278,0.00240770465489567,NA,NA,0.00200642054574639,NA,0.00200642054574639,NA,NA,NA,0.00882825040128411,NA,NA,NA,0.000802568218298555,NA,NA,NA,0.00802568218298555,NA,0.000401284109149278,NA,0.000802568218298555,0.000802568218298555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000401284109149278
32,"Arkansas","Cities","Cherokee Village",4735,"South Central (West)","AR",0.0589229144667371,0.00675818373812038,0.0462513199577613,0.00591341077085533,0.00633579725448786,0.000633579725448786,0.00570221752903907,NA,NA,NA,NA,NA,NA,0.000211193241816262,0.000211193241816262,NA,NA,NA,0.000211193241816262,NA,0.000211193241816262,0.000211193241816262,NA,0.00971488912354805,NA,0.0107708553326294,NA,NA,0.00316789862724393,0.00232312565997888,0.000633579725448786,0.000211193241816262,NA,NA,0.0209081309398099,NA,NA,0.000211193241816262,NA,NA,0.000211193241816262,NA,0.0204857444561774,0.000844772967265047,NA,0.000633579725448786,0.00549102428722281,0.00337909186906019,0.00211193241816262,NA,NA,NA,NA,NA,0.000211193241816262,NA,NA,NA,0.000211193241816262
33,"Arkansas","Cities","Clarendon",1655,"South Central (West)","AR",0.0477341389728097,0.0138972809667674,0.0314199395770393,0.00241691842900302,0.0132930513595166,0.000604229607250755,0.0120845921450151,0.000604229607250755,0.000604229607250755,0.000604229607250755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00422960725075529,NA,0.00906344410876133,NA,NA,NA,NA,NA,NA,NA,NA,0.0151057401812689,NA,NA,0.00181268882175227,0.000604229607250755,NA,0.00181268882175227,NA,0.0108761329305136,0.00181268882175227,0.000604229607250755,0.000604229607250755,0.00241691842900302,0.00181268882175227,0.000604229607250755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"Arkansas","Cities","Clarksville",9286,"South Central (West)","AR",0.118350204609089,0.0236915787206547,0.0885203532199009,0.00613827266853328,0.0231531337497308,0.00139995692440233,0.0162610381219039,0.00549213870342451,NA,NA,NA,NA,NA,0.000538444970923972,0.000323066982554383,0.000107688994184794,NA,0.000107688994184794,NA,NA,NA,NA,NA,0.0131380572905449,0.00495369373250054,0.0111996553952186,NA,NA,0.0075382295929356,0.000107688994184794,0.00581520568597889,0.00161533491277191,NA,NA,0.0499676933017446,0.000215377988369589,0.000430755976739177,0.00646133965108766,0.0135688132672841,0.000430755976739177,0.0075382295929356,0.000646133965108766,0.0206762868834805,0.000323066982554383,NA,0.00139995692440233,0.00527676071505492,0.00409218177902218,0.00118457893603274,NA,NA,NA,NA,NA,0.000215377988369589,NA,NA,NA,0.000646133965108766
35,"Arkansas","Cities","Clinton",2580,"South Central (West)","AR",0.0341085271317829,0.00348837209302326,0.0298449612403101,0.000775193798449612,0.00348837209302326,NA,0.00116279069767442,0.00232558139534884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062015503875969,0.00232558139534884,0.000775193798449612,NA,NA,0.00348837209302326,NA,0.00348837209302326,NA,NA,NA,0.0158914728682171,NA,NA,0.00116279069767442,0.0062015503875969,NA,0.00310077519379845,0.000387596899224806,0.00503875968992248,0.00116279069767442,NA,NA,0.000775193798449612,0.000775193798449612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"Arkansas","Cities","Conway",60700,"South Central (West)","AR",0.108171334431631,0.0289126853377265,0.0662602965403624,0.012998352553542,0.0280724876441516,0.00243822075782537,0.0125864909390445,0.0130477759472817,1.64744645799012e-05,1.64744645799012e-05,NA,NA,0.000197693574958814,0.000593080724876441,0.000527182866556837,NA,1.64744645799012e-05,4.94233937397035e-05,3.29489291598023e-05,NA,3.29489291598023e-05,0.00014827018121911,NA,0.00686985172981878,0.00263591433278418,0.0130642504118616,NA,NA,0.00510708401976936,0.00204283360790774,0.00298187808896211,8.23723228995058e-05,NA,NA,0.0345469522240527,NA,NA,0.00820428336079077,0.000164744645799012,6.58978583196046e-05,0.00678747940691928,0.00126853377265239,0.0180560131795717,0.00172981878088962,0.00130148270181219,0.00085667215815486,0.0120757825370675,0.00937397034596376,0.00270181219110379,NA,NA,NA,NA,NA,8.23723228995058e-05,1.64744645799012e-05,1.64744645799012e-05,NA,0.000823723228995058
37,"Arkansas","Cities","Corning",3348,"South Central (West)","AR",0.0436081242532855,0.00776583034647551,0.0229988052568698,0.0128434886499403,0.00776583034647551,0.000597371565113501,0.004778972520908,0.002389486260454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00657108721624851,0.000896057347670251,0.004778972520908,NA,NA,0.000896057347670251,NA,0.00029868578255675,0.000597371565113501,NA,NA,0.00866188769414576,NA,NA,0.00209080047789725,0.00209080047789725,NA,0.00029868578255675,NA,0.0041816009557945,0.000597371565113501,0.00029868578255675,0.00029868578255675,0.0122461170848268,0.00985663082437276,0.002389486260454,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000597371565113501
38,"Arkansas","Cities","Crossett",5487,"South Central (West)","AR",0.120102059413158,0.0149444140696191,0.0984144341170038,0.00674321122653545,0.0143976672134135,0.00236923637689083,0.0111171860761801,0.000911244760342628,0.000182248952068526,0.000182248952068526,NA,NA,NA,0.000364497904137051,0.000182248952068526,0.000182248952068526,NA,NA,NA,NA,NA,0.000728995808274102,NA,0.0213231273920175,0.00164024056861673,0.0204118826316749,NA,NA,0.00528521960998724,0.00255148532895936,0.00255148532895936,0.000182248952068526,NA,NA,0.0466557317295426,NA,NA,0.00874794969928923,NA,NA,0.000182248952068526,NA,0.0377255330781848,0.000911244760342628,0.00109349371241115,0.000364497904137051,0.00510297065791872,0.00492072170585019,0.000182248952068526,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00164024056861673
39,"Arkansas","Cities","Danville",2405,"South Central (West)","AR",0.0257796257796258,0.00831600831600832,0.0120582120582121,0.00540540540540541,0.0079002079002079,0.000415800415800416,0.00582120582120582,0.00166320166320166,0.000415800415800416,NA,0.000415800415800416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00249480249480249,0.00124740124740125,0.00124740124740125,NA,NA,0.000415800415800416,0.000415800415800416,NA,NA,NA,NA,0.00582120582120582,NA,NA,0.000831600831600832,0.000415800415800416,NA,0.00166320166320166,NA,0.00291060291060291,0.000415800415800416,NA,0.000415800415800416,0.00498960498960499,0.00498960498960499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000415800415800416
40,"Arkansas","Cities","Dardanelle",4738,"South Central (West)","AR",0.0888560574081891,0.0251160827353314,0.0609962009286619,0.00274377374419586,0.0236386661038413,0.00401013085690165,0.013507809202195,0.00612072604474462,NA,NA,NA,NA,NA,0.00147741663149008,0.000633178556352891,NA,NA,0.000844238075137189,NA,NA,NA,NA,NA,0.0206838328408611,0.00379907133811735,0.00802026171380329,NA,NA,0.00401013085690165,0.00189953566905867,0.00168847615027438,0.000422119037568594,NA,NA,0.0215280709159983,NA,0.000211059518784297,0.000211059518784297,0.00126635711270578,NA,0.00189953566905867,NA,0.0179400590966653,0.000633178556352891,0.00126635711270578,0.00105529759392149,0.00189953566905867,0.00189953566905867,NA,NA,NA,NA,NA,NA,0.000211059518784297,NA,NA,NA,0.000633178556352891
41,"Arkansas","Cities","Decatur",1752,"South Central (West)","AR",0.0496575342465753,0.0142694063926941,0.0342465753424658,0.00114155251141553,0.0108447488584475,0.00228310502283105,0.00342465753424658,0.00513698630136986,NA,NA,NA,NA,0.000570776255707763,0.00285388127853881,NA,0.000570776255707763,NA,0.00228310502283105,NA,NA,NA,0.000570776255707763,NA,0.0108447488584475,NA,0.00513698630136986,NA,NA,0.00228310502283105,NA,NA,0.00228310502283105,NA,NA,0.0125570776255708,NA,0.000570776255707763,NA,0.00399543378995434,NA,0.00171232876712329,0.000570776255707763,0.00570776255707763,0.00171232876712329,NA,0.00114155251141553,0.00114155251141553,0.000570776255707763,0.000570776255707763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Arkansas","Cities","De Queen",6708,"South Central (West)","AR",0.0623136553369112,0.0107334525939177,0.0424865831842576,0.00909361955873584,0.00924269528920692,0.00238521168753727,0.00611210494931425,0.000745378652355397,NA,NA,NA,NA,0.000596302921884317,0.000894454382826476,0.000447227191413238,NA,NA,0.000447227191413238,NA,NA,NA,0.000149075730471079,NA,0.00834824090638044,0.00238521168753727,0.00283243887895051,NA,NA,0.00178890876565295,NA,0.00178890876565295,NA,NA,NA,0.0254919499105546,0.000149075730471079,0.000596302921884317,0.00402504472271914,0.00298151460942159,0.000298151460942159,0.00134168157423971,NA,0.0161001788908766,0.000298151460942159,0.000149075730471079,0.00104353011329756,0.00879546809779368,0.0050685748360167,0.00372689326177698,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000298151460942159
43,"Arkansas","Cities","De Witt",3282,"South Central (West)","AR",0.099024984765387,0.0240706886045094,0.0554539914686167,0.0195003046922608,0.0225472273004266,0.00426569165143205,0.0149299207800122,0.00335161486898233,NA,NA,NA,NA,0.000609384521633151,0.000914076782449726,0.000914076782449726,NA,NA,NA,NA,NA,NA,0.000304692260816575,NA,0.00975015234613041,0.00274223034734918,0.0112736136502133,NA,NA,0.00182815356489945,0.000609384521633151,0.0012187690432663,NA,NA,NA,0.0271176112126752,NA,NA,0.00182815356489945,0.00578915295551493,0.000304692260816575,0.00609384521633151,0.000304692260816575,0.0127970749542962,0.000304692260816575,0.000609384521633151,0.00152346130408288,0.0164533820840951,0.0115783059110299,0.0048750761730652,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00304692260816575
